2020-04-30 15:27:04,457 [INFO ]  Starting Rasa server on http://localhost:5005
2020-04-30 15:27:05,435 [INFO ]  Using /var/folders/93/rn8zmqzs65l8sp2bzxb9073c0000gn/T/tfhub_modules to cache modules.
2020-04-30 15:27:05,438 [INFO ]  Downloading TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-04-30 15:27:22,556 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 52.35MB
2020-04-30 15:27:38,444 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 98.59MB
2020-04-30 15:27:54,355 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 138.59MB
2020-04-30 15:27:58,421 [INFO ]  Downloaded http://models.poly-ai.com/convert/v1/model.tar.gz, Total size: 152.02MB
2020-04-30 15:27:58,422 [INFO ]  Downloaded TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-04-30 15:28:19,914 [INFO ]  MappingPolicy not included in policy ensemble. Default intents 'restart and back will not trigger actions 'action_restart' and 'action_back'.
2020-04-30 15:28:32,086 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588274965918, 'message': {'mid': 'm_lUmd6YX3uHpEvQE6PWYKEAmsarLrTO26DBeTLexI3u2Cw7urordekwSEFroIM6t0LCmPTTMBvzZDcMdZWZ_2Vg', 'is_echo': True, 'text': 'Hello. How are you?', 'app_id': 830805660775187}}
2020-04-30 15:28:47,864 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588274981533, 'message': {'mid': 'm_3gGOOS4SiyEY1ZP2AOCwiwmsarLrTO26DBeTLexI3u2AIiHVg1LxYZV743KK9N2nWreA16Jbc3UJvp0Tji6Zxg', 'is_echo': True, 'text': 'Why are you happy?', 'app_id': 830805660775187}}
